seed,config,episode_id,risk_level,categoria,recipe,t,time_s,p_t,y_frame_clean,p_max_episode
42,baseline_fixed,33,Atenção,Atencao,A01,17,1.7708,0.041078,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,18,1.875,0.040292,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,19,1.9792,0.038871,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,20,2.0833,0.037188,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,21,2.1875,0.035841,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,22,2.2917,0.035161,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,23,2.3958,0.035293,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,24,2.5,0.036092,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,25,2.6042,0.036613,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,26,2.7083,0.036912,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,27,2.8125,0.037195,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,28,2.9167,0.037529,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,29,3.0208,0.037571,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,30,3.125,0.037588,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,31,3.2292,0.037277,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,32,3.3333,0.036993,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,33,3.4375,0.036542,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,34,3.5417,0.036397,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,35,3.6458,0.036141,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,36,3.75,0.035946,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,37,3.8542,0.035605,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,38,3.9583,0.03568,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,39,4.0625,0.035972,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,40,4.1667,0.036183,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,41,4.2708,0.036239,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,42,4.375,0.036189,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,43,4.4792,0.036149,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,44,4.5833,0.03603,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,45,4.6875,0.036431,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,46,4.7917,0.037094,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,47,4.8958,0.037666,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,48,5.0,0.038012,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,49,5.1042,0.038499,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,50,5.2083,0.038707,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,51,5.3125,0.038602,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,52,5.4167,0.038855,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,53,5.5208,0.039026,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,54,5.625,0.038995,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,55,5.7292,0.038508,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,56,5.8333,0.037738,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,57,5.9375,0.036931,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,58,6.0417,0.036118,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,59,6.1458,0.035547,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,60,6.25,0.03497,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,61,6.3542,0.0346,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,62,6.4583,0.034525,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,63,6.5625,0.03489,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,64,6.6667,0.035367,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,65,6.7708,0.036138,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,66,6.875,0.03726,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,67,6.9792,0.03879,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,68,7.0833,0.04004,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,69,7.1875,0.040702,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,70,7.2917,0.041246,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,71,7.3958,0.041927,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,72,7.5,0.042236,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,73,7.6042,0.041859,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,74,7.7083,0.041127,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,75,7.8125,0.039934,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,76,7.9167,0.038483,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,77,8.0208,0.036974,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,78,8.125,0.035641,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,79,8.2292,0.034614,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,80,8.3333,0.034032,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,81,8.4375,0.033816,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,82,8.5417,0.033682,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,83,8.6458,0.033594,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,84,8.75,0.033793,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,85,8.8542,0.034057,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,86,8.9583,0.034198,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,87,9.0625,0.03454,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,88,9.1667,0.034991,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,89,9.2708,0.035438,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,90,9.375,0.035679,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,91,9.4792,0.03578,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,92,9.5833,0.03586,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,93,9.6875,0.036077,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,94,9.7917,0.036181,0.05,0.042236
42,baseline_fixed,33,Atenção,Atencao,A01,95,9.8958,0.036233,0.05,0.042236
42,baseline_fixed,34,Atenção,Atencao,A01,0,0.0,0.035605,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,1,0.1042,0.035591,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,2,0.2083,0.03578,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,3,0.3125,0.036546,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,4,0.4167,0.036961,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,5,0.5208,0.037243,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,6,0.625,0.037569,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,7,0.7292,0.037418,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,8,0.8333,0.037154,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,9,0.9375,0.037299,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,10,1.0417,0.037338,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,11,1.1458,0.036963,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,12,1.25,0.036517,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,13,1.3542,0.036076,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,14,1.4583,0.035721,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,15,1.5625,0.035708,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,16,1.6667,0.035724,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,17,1.7708,0.035513,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,18,1.875,0.035244,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,19,1.9792,0.034958,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,20,2.0833,0.034905,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,21,2.1875,0.035029,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,22,2.2917,0.035353,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,23,2.3958,0.035776,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,24,2.5,0.03622,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,25,2.6042,0.036875,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,26,2.7083,0.03719,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,27,2.8125,0.037238,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,28,2.9167,0.037195,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,29,3.0208,0.036773,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,30,3.125,0.03611,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,31,3.2292,0.035604,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,32,3.3333,0.035084,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,33,3.4375,0.034617,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,34,3.5417,0.034257,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,35,3.6458,0.034281,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,36,3.75,0.034755,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,37,3.8542,0.035478,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,38,3.9583,0.035809,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,39,4.0625,0.035626,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,40,4.1667,0.03557,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,41,4.2708,0.035743,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,42,4.375,0.035905,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,43,4.4792,0.036199,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,44,4.5833,0.036302,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,45,4.6875,0.036395,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,46,4.7917,0.035978,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,47,4.8958,0.03542,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,48,5.0,0.034981,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,49,5.1042,0.03462,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,50,5.2083,0.034321,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,51,5.3125,0.034302,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,52,5.4167,0.034706,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,53,5.5208,0.034986,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,54,5.625,0.035039,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,55,5.7292,0.035137,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,56,5.8333,0.034965,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,57,5.9375,0.034949,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,58,6.0417,0.034955,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,59,6.1458,0.035085,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,60,6.25,0.035209,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,61,6.3542,0.03517,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,62,6.4583,0.034837,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,63,6.5625,0.034348,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,64,6.6667,0.033871,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,65,6.7708,0.033613,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,66,6.875,0.033495,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,67,6.9792,0.033671,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,68,7.0833,0.033938,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,69,7.1875,0.034466,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,70,7.2917,0.035281,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,71,7.3958,0.036288,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,72,7.5,0.03744,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,73,7.6042,0.038873,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,74,7.7083,0.040631,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,75,7.8125,0.042219,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,76,7.9167,0.043349,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,77,8.0208,0.044327,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,78,8.125,0.044699,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,79,8.2292,0.044373,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,80,8.3333,0.043129,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,81,8.4375,0.04116,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,82,8.5417,0.038741,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,83,8.6458,0.037197,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,84,8.75,0.036118,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,85,8.8542,0.035282,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,86,8.9583,0.034738,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,87,9.0625,0.035035,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,88,9.1667,0.03587,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,89,9.2708,0.036795,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,90,9.375,0.037903,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,91,9.4792,0.038813,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,92,9.5833,0.039017,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,93,9.6875,0.038483,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,94,9.7917,0.037926,0.05,0.044699
42,baseline_fixed,34,Atenção,Atencao,A01,95,9.8958,0.037361,0.05,0.044699
42,baseline_fixed,35,Atenção,Atencao,A01,0,0.0,0.033684,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,1,0.1042,0.033707,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,2,0.2083,0.033995,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,3,0.3125,0.034422,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,4,0.4167,0.034723,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,5,0.5208,0.034869,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,6,0.625,0.034898,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,7,0.7292,0.034682,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,8,0.8333,0.034298,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,9,0.9375,0.034146,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,10,1.0417,0.034277,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,11,1.1458,0.034692,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,12,1.25,0.035526,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,13,1.3542,0.036444,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,14,1.4583,0.037518,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,15,1.5625,0.038214,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,16,1.6667,0.038449,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,17,1.7708,0.038177,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,18,1.875,0.037537,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,19,1.9792,0.036906,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,20,2.0833,0.036263,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,21,2.1875,0.035925,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,22,2.2917,0.035575,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,23,2.3958,0.035524,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,24,2.5,0.035527,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,25,2.6042,0.035507,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,26,2.7083,0.035441,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,27,2.8125,0.035741,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,28,2.9167,0.03633,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,29,3.0208,0.037362,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,30,3.125,0.038662,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,31,3.2292,0.039917,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,32,3.3333,0.040817,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,33,3.4375,0.041362,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,34,3.5417,0.041224,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,35,3.6458,0.040376,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,36,3.75,0.038942,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,37,3.8542,0.037404,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,38,3.9583,0.036362,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,39,4.0625,0.035431,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,40,4.1667,0.03469,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,41,4.2708,0.034272,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,42,4.375,0.034129,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,43,4.4792,0.034312,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,44,4.5833,0.034663,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,45,4.6875,0.035129,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,46,4.7917,0.035696,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,47,4.8958,0.036318,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,48,5.0,0.03676,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,49,5.1042,0.03684,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,50,5.2083,0.036573,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,51,5.3125,0.036399,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,52,5.4167,0.03628,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,53,5.5208,0.036606,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,54,5.625,0.03713,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,55,5.7292,0.037593,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,56,5.8333,0.038104,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,57,5.9375,0.038118,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,58,6.0417,0.037792,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,59,6.1458,0.037207,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,60,6.25,0.036468,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,61,6.3542,0.035785,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,62,6.4583,0.035174,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,63,6.5625,0.034892,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,64,6.6667,0.034877,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,65,6.7708,0.034728,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,66,6.875,0.034657,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,67,6.9792,0.034683,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,68,7.0833,0.034849,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,69,7.1875,0.03514,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,70,7.2917,0.035447,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,71,7.3958,0.03614,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,72,7.5,0.036816,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,73,7.6042,0.03753,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,74,7.7083,0.038024,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,75,7.8125,0.038118,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,76,7.9167,0.037799,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,77,8.0208,0.037084,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,78,8.125,0.036172,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,79,8.2292,0.035543,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,80,8.3333,0.035319,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,81,8.4375,0.035276,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,82,8.5417,0.035249,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,83,8.6458,0.035222,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,84,8.75,0.035229,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,85,8.8542,0.035034,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,86,8.9583,0.034907,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,87,9.0625,0.034767,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,88,9.1667,0.034693,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,89,9.2708,0.03446,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,90,9.375,0.034094,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,91,9.4792,0.033716,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,92,9.5833,0.03355,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,93,9.6875,0.03365,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,94,9.7917,0.034055,0.05,0.041362
42,baseline_fixed,35,Atenção,Atencao,A01,95,9.8958,0.034817,0.05,0.041362
42,baseline_fixed,36,Atenção,Atencao,A01,0,0.0,0.035914,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,1,0.1042,0.035842,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,2,0.2083,0.035794,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,3,0.3125,0.035684,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,4,0.4167,0.035712,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,5,0.5208,0.035653,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,6,0.625,0.035642,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,7,0.7292,0.035744,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,8,0.8333,0.035838,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,9,0.9375,0.035699,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,10,1.0417,0.035604,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,11,1.1458,0.035841,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,12,1.25,0.036576,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,13,1.3542,0.036964,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,14,1.4583,0.037152,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,15,1.5625,0.037357,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,16,1.6667,0.037766,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,17,1.7708,0.037962,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,18,1.875,0.037895,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,19,1.9792,0.037318,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,20,2.0833,0.036463,0.05,0.046362
42,baseline_fixed,36,Atenção,Atencao,A01,21,2.1875,0.035464,0.05,0.046362
