seed,config,episode_id,regime,recipe,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,afkd_fixed,72,normal,N02,0,-1,,79,8.2292,0.0692,0.251564,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,80,8.3333,0.069204,0.251574,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,81,8.4375,0.069188,0.251533,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,82,8.5417,0.069155,0.251447,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,83,8.6458,0.069123,0.251365,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,84,8.75,0.069062,0.251205,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,85,8.8542,0.069052,0.25118,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,86,8.9583,0.069017,0.251089,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,87,9.0625,0.068962,0.250945,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,88,9.1667,0.068908,0.250806,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,89,9.2708,0.068855,0.250667,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,90,9.375,0.068833,0.25061,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,91,9.4792,0.068811,0.250551,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,92,9.5833,0.068822,0.25058,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,93,9.6875,0.0688,0.250525,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,94,9.7917,0.068832,0.250607,-1,0.05,normal
42,afkd_fixed,72,normal,N02,0,-1,,95,9.8958,0.068787,0.250491,-1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,0,0.0,0.041769,0.173526,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,1,0.1042,0.041561,0.172874,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,2,0.2083,0.041597,0.172987,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,3,0.3125,0.041188,0.171702,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,4,0.4167,0.040614,0.16989,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,5,0.5208,0.040419,0.169273,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,6,0.625,0.03999,0.167913,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,7,0.7292,0.03999,0.167913,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,8,0.8333,0.03999,0.167913,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,9,0.9375,0.03999,0.167913,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,10,1.0417,0.03999,0.167913,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,11,1.1458,0.03999,0.167913,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,12,1.25,0.039535,0.166463,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,13,1.3542,0.039497,0.166343,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,14,1.4583,0.039497,0.166343,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,15,1.5625,0.039946,0.167773,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,16,1.6667,0.039946,0.167773,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,17,1.7708,0.039946,0.167773,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,18,1.875,0.039946,0.167773,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,19,1.9792,0.041117,0.171479,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,20,2.0833,0.041117,0.171479,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,21,2.1875,0.041117,0.171479,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,22,2.2917,0.041117,0.171479,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,23,2.3958,0.041117,0.171479,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,24,2.5,0.041117,0.171479,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,25,2.6042,0.041117,0.171479,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,26,2.7083,0.039964,0.16783,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,27,2.8125,0.039964,0.16783,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,28,2.9167,0.039657,0.166852,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,29,3.0208,0.039753,0.167157,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,30,3.125,0.039753,0.167157,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,31,3.2292,0.039753,0.167157,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,32,3.3333,0.039753,0.167157,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,33,3.4375,0.039753,0.167157,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,34,3.5417,0.038714,0.163837,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,35,3.6458,0.038709,0.163819,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,36,3.75,0.038355,0.16268,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,37,3.8542,0.038049,0.161692,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,38,3.9583,0.038049,0.161692,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,39,4.0625,0.038049,0.161692,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,40,4.1667,0.038049,0.161692,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,41,4.2708,0.038049,0.161692,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,42,4.375,0.038049,0.161692,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,43,4.4792,0.03935,0.165873,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,44,4.5833,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,45,4.6875,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,46,4.7917,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,47,4.8958,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,48,5.0,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,49,5.1042,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,50,5.2083,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,51,5.3125,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,52,5.4167,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,53,5.5208,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,54,5.625,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,55,5.7292,0.03935,0.165873,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,56,5.8333,0.040954,0.170965,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,57,5.9375,0.040642,0.169979,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,58,6.0417,0.040642,0.169979,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,59,6.1458,0.040642,0.169979,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,60,6.25,0.039482,0.166293,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,61,6.3542,0.039482,0.166293,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,62,6.4583,0.039065,0.16496,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,63,6.5625,0.038439,0.162952,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,64,6.6667,0.038439,0.162952,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,65,6.7708,0.038439,0.162952,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,66,6.875,0.038439,0.162952,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,67,6.9792,0.038439,0.162952,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,68,7.0833,0.038439,0.162952,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,69,7.1875,0.038439,0.162952,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,70,7.2917,0.038439,0.162952,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,71,7.3958,0.036409,0.156358,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,72,7.5,0.037105,0.158633,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,73,7.6042,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,74,7.7083,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,75,7.8125,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,76,7.9167,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,77,8.0208,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,78,8.125,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,79,8.2292,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,80,8.3333,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,81,8.4375,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,82,8.5417,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,83,8.6458,0.037105,0.158633,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,84,8.75,0.037257,0.159127,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,85,8.8542,0.037257,0.159127,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,86,8.9583,0.037257,0.159127,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,87,9.0625,0.037257,0.159127,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,88,9.1667,0.037257,0.159127,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,89,9.2708,0.03742,0.159656,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,90,9.375,0.03742,0.159656,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,91,9.4792,0.03742,0.159656,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,92,9.5833,0.03742,0.159656,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,93,9.6875,0.03742,0.159656,1,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,94,9.7917,0.03762,0.160305,0,0.05,normal
42,baseline_hybrid,72,normal,N02,0,-1,,95,9.8958,0.037579,0.160171,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,0,0.0,0.077112,0.271659,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,1,0.1042,0.07702,0.27143,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,2,0.2083,0.076943,0.271239,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,3,0.3125,0.076783,0.270842,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,4,0.4167,0.076576,0.270326,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,5,0.5208,0.076404,0.269898,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,6,0.625,0.076195,0.269377,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,7,0.7292,0.076195,0.269377,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,8,0.8333,0.076195,0.269377,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,9,0.9375,0.076195,0.269377,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,10,1.0417,0.076195,0.269377,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,11,1.1458,0.076195,0.269377,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,12,1.25,0.074859,0.26603,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,13,1.3542,0.074654,0.265514,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,14,1.4583,0.074654,0.265514,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,15,1.5625,0.074391,0.264853,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,16,1.6667,0.074391,0.264853,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,17,1.7708,0.074391,0.264853,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,18,1.875,0.074391,0.264853,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,19,1.9792,0.074117,0.264161,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,20,2.0833,0.074117,0.264161,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,21,2.1875,0.074117,0.264161,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,22,2.2917,0.074117,0.264161,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,23,2.3958,0.074117,0.264161,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,24,2.5,0.074117,0.264161,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,25,2.6042,0.074117,0.264161,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,26,2.7083,0.073522,0.262656,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,27,2.8125,0.073522,0.262656,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,28,2.9167,0.07327,0.262016,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,29,3.0208,0.073145,0.261698,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,30,3.125,0.073145,0.261698,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,31,3.2292,0.073145,0.261698,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,32,3.3333,0.073145,0.261698,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,33,3.4375,0.073145,0.261698,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,34,3.5417,0.072302,0.259554,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,35,3.6458,0.072076,0.258975,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,36,3.75,0.071825,0.258335,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,37,3.8542,0.07161,0.257785,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,38,3.9583,0.07161,0.257785,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,39,4.0625,0.07161,0.257785,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,40,4.1667,0.07161,0.257785,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,41,4.2708,0.07161,0.257785,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,42,4.375,0.07161,0.257785,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,43,4.4792,0.071013,0.256251,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,44,4.5833,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,45,4.6875,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,46,4.7917,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,47,4.8958,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,48,5.0,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,49,5.1042,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,50,5.2083,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,51,5.3125,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,52,5.4167,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,53,5.5208,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,54,5.625,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,55,5.7292,0.071013,0.256251,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,56,5.8333,0.071565,0.257668,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,57,5.9375,0.071588,0.257728,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,58,6.0417,0.071588,0.257728,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,59,6.1458,0.071588,0.257728,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,60,6.25,0.071379,0.25719,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,61,6.3542,0.071379,0.25719,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,62,6.4583,0.071123,0.256534,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,63,6.5625,0.070932,0.256042,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,64,6.6667,0.070932,0.256042,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,65,6.7708,0.070932,0.256042,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,66,6.875,0.070932,0.256042,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,67,6.9792,0.070932,0.256042,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,68,7.0833,0.070932,0.256042,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,69,7.1875,0.070932,0.256042,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,70,7.2917,0.070932,0.256042,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,71,7.3958,0.069386,0.252048,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,72,7.5,0.069369,0.252003,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,73,7.6042,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,74,7.7083,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,75,7.8125,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,76,7.9167,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,77,8.0208,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,78,8.125,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,79,8.2292,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,80,8.3333,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,81,8.4375,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,82,8.5417,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,83,8.6458,0.069369,0.252003,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,84,8.75,0.069062,0.251205,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,85,8.8542,0.069062,0.251205,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,86,8.9583,0.069062,0.251205,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,87,9.0625,0.069062,0.251205,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,88,9.1667,0.069062,0.251205,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,89,9.2708,0.068855,0.250667,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,90,9.375,0.068855,0.250667,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,91,9.4792,0.068855,0.250667,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,92,9.5833,0.068855,0.250667,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,93,9.6875,0.068855,0.250667,1,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,94,9.7917,0.068832,0.250607,0,0.05,normal
42,afkd_hybrid,72,normal,N02,0,-1,,95,9.8958,0.068787,0.250491,0,0.05,normal
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,0,0.0,0.031667,0.140491,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,1,0.1042,0.031796,0.140931,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,2,0.2083,0.032103,0.141977,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,3,0.3125,0.03236,0.142852,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,4,0.4167,0.032519,0.143392,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,5,0.5208,0.032405,0.143007,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,6,0.625,0.03231,0.142683,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,7,0.7292,0.032112,0.14201,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,8,0.8333,0.031936,0.141408,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,9,0.9375,0.03182,0.141013,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,10,1.0417,0.031791,0.140915,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,11,1.1458,0.031821,0.141017,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,12,1.25,0.03203,0.141729,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,13,1.3542,0.032392,0.142962,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,14,1.4583,0.032821,0.144417,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,15,1.5625,0.033127,0.145451,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,16,1.6667,0.033235,0.145814,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,17,1.7708,0.033132,0.145466,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,18,1.875,0.032955,0.144869,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,19,1.9792,0.03308,0.145292,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,20,2.0833,0.033426,0.146457,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,21,2.1875,0.033887,0.148005,-1,0.05,stable
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,22,2.2917,0.034198,0.149045,-1,0.05,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,23,2.3958,0.034442,0.149858,-1,0.05,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,24,2.5,0.034524,0.150132,-1,0.05,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,25,2.6042,0.034401,0.149723,-1,0.05,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,26,2.7083,0.034571,0.15029,-1,0.05,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,27,2.8125,0.0351,0.152045,-1,0.05,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,28,2.9167,0.035887,0.154646,-1,0.05,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,29,3.0208,0.041721,0.173376,-1,0.07904,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,30,3.125,0.057068,0.218824,-1,0.152765,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,31,3.2292,0.092311,0.307853,-1,0.269156,pre_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,32,3.3333,0.169195,0.454608,-1,0.396201,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,33,3.4375,0.299767,0.610667,-1,0.514395,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,34,3.5417,0.443027,0.686641,-1,0.621099,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,35,3.6458,0.568455,0.683746,-1,0.713929,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,36,3.75,0.677691,0.628598,-1,0.790811,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,37,3.8542,0.760139,0.55092,-1,0.850027,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,38,3.9583,0.824141,0.465056,-1,0.890255,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,39,4.0625,0.868847,0.388573,-1,0.910596,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,40,4.1667,0.89417,0.337708,-1,0.910596,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,41,4.2708,0.906994,0.309437,-1,0.890255,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,42,4.375,0.913157,0.295172,-1,0.850027,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,43,4.4792,0.91574,0.289051,-1,0.790811,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,44,4.5833,0.916665,0.28684,-1,0.713929,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,45,4.6875,0.913294,0.294851,-1,0.621099,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,46,4.7917,0.907753,0.307705,-1,0.514395,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,47,4.8958,0.899938,0.32522,-1,0.639143,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,48,5.0,0.891814,0.342705,-1,0.799724,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,49,5.1042,0.884274,0.358321,-1,1.0,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,50,5.2083,0.876117,0.374591,-1,1.0,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,51,5.3125,0.865169,0.395467,-1,0.993968,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,52,5.4167,0.853395,0.416774,-1,0.981905,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,53,5.5208,0.841061,0.437907,-1,0.963811,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,54,5.625,0.828056,0.458956,-1,0.945716,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,55,5.7292,0.813711,0.480797,-1,0.927622,post_onset
42,baseline_fixed,73,abrupt,C02,1,32,3.3333,56,5.8333,0.798559,0.502393,-1,0.909527,post_onset
